Raw_IR
243431
243482
243563
243808
243954
244096
244200
244311
244403
244507
244583
244677
244764
244944
245072
245170
245255
245326
245423
245496
245582
245633
245711
245809
245930
246010
246104
246192
246267
246375
246511
246599
246712
247035
247057
246889
246477
245824
244999
244131
243312
242588
242084
241680
241749
241887
242066
242248
242355
242462
242520
242569
242604
242830
242937
243104
243312
243462
243618
243746
243852
243876
243882
243813
243854
243884
243913
243971
244062
244171
244260
244355
244482
244669
244840
244915
245009
245084
245205
245255
245352
245407
245615
245701
245770
245842
245860
245921
245981
246026
246108
246174
246459
246539
246651
246768
246888
246941
246918
246749
246326
245686
243344
242704
242226
241980
241871
241906
242009
242164
242331
242494
242818
242838
242870
242907
242997
243116
243273
243452
243626
243764
243979
244014
244000
243979
243951
243939
243938
243999
244072
244144
244353
244586
244706
244804
244918
245002
245102
245177
245251
245442
245563
245617
245700
245781
245853
245912
245952
246017
246044
246284
246336
246400
246476
246594
246670
246794
246913
247019
247096
246787
246189
245423
244526
243648
242878
242251
241807
241606
241509
241826
241919
242029
242118
242155
242202
242187
242231
242241
242317
242694
242912
243095
243225
243315
243384
243402
243430
243414
243392
243388
243500
243563
243656
243734
243846
243965
244054
244160
244424
244541
244631
244686
244773
244822
244920
244989
245083
245142
245399
245463
245527
245570
245626
245685
245725
245787
245853
245949
246262
246332
246467
246585
246667
246740
246694
246435
245922
245200
242599
241885
241447
241186
241082
241116
241208
241332
241466
241583
241702
241775
241755
241796
241849
241948
242063
242266
242433
242634
242880
242989
243009
243032
243012
243034
243036
243063
243119
243227
243416
243556
243668
243774
243864
243986
244072
244179
244280
244366
244606
244677
244792
244898
244991
245099
245186
245259
245328
245411
245644
245688
245775
245868
245954
246053
246149
246254
246355
246483
246890
246860
246744
246378
245774
244985
244094
243220
242512
241921
241384
241494
241611
241748
241897
242020
242129
242184
242185
242214
242329
242506
242681
242869
243052
243194
243322
243366
243424
243434
243301
243376
243417
243478
243558
243645
243752
243846
243940
244270
244401
244499
244577
244656
244741
244810
244885
244950
245028
245235
245241
245277
245306
245305
245320
245298
245316
245306
245315
245552
245608
245714
245842
245972
246104
246227
246256
