Raw_IR
248984
248533
248227
248090
248082
248145
248273
248738
248881
249007
249052
249078
249110
249113
249163
249238
249308
249458
249529
249541
249571
249587
249599
249624
249646
249688
249708
249955
250022
250126
250225
250382
250497
250648
250787
250920
251054
251444
251526
251628
251714
251831
251918
252007
252075
252169
252262
252468
252537
252586
252636
252682
252748
252793
252850
252918
252976
253170
253270
253363
253401
253383
253149
252756
252142
251466
250761
248877
248603
248451
248428
248510
248636
248852
249059
249287
249812
249964
250084
250188
250255
250353
250431
250502
250523
250549
250505
250506
250453
250477
250462
250493
250505
250572
250614
250728
251028
251112
251232
251378
251483
251607
251690
251800
251854
252005
252298
252381
252443
252507
252563
252627
252684
252750
252792
252864
253057
253160
253255
253355
253455
253530
253485
253356
253018
252471
250316
249724
249201
248828
248610
248519
248541
248633
248802
249015
249449
249637
249711
249775
249798
249860
249937
250012
250084
250227
250249
250275
250275
250291
250291
250295
250316
250346
250380
250609
250673
250790
250905
251024
251110
251229
251341
251447
251547
251894
251973
252089
252170
252248
252349
252423
252505
252568
252640
252837
252856
252914
252982
253049
253157
253213
253312
253410
253494
253061
252588
251958
251274
250570
249939
249402
249030
248773
248692
248864
249026
249209
249353
249472
249586
249635
249658
249677
249741
249864
249986
250031
250115
250141
250180
250164
250206
250211
250305
250347
250433
250492
250572
250627
250757
250824
250943
251037
251366
251440
251574
251685
251785
251867
251978
252029
252141
252239
252510
252551
252630
252683
252757
252791
252871
252943
253035
253085
253411
253450
253560
253661
253690
253559
253319
252888
252387
251823
250312
250019
249847
249749
249757
249801
249929
250034
250164
250281
250480
250550
250573
250634
250682
250758
250843
250921
250959
251018
251073
251151
251190
251190
251256
251294
251325
251376
251449
251660
251762
251868
251972
252044
252167
252266
252349
252447
252512
252820
252864
252932
253019
253092
253159
253249
253332
253389
253461
253676
253698
253769
253867
253946
254008
254100
254197
254273
254383
254406
254150
253795
253344
252841
252366
251916
251548
251287
251113
251001
251140
251229
251340
251388
251490
251513
251556
251545
251590
251651
251790
251840
251914
251916
251987
251977
252010
252029
252067
252072
252177
252205
252295
252331
252417
252465
252568
252632
252718
252947
253055
253119
253210
253274
253345
253431
253468
253555
253618
253864
253921
253968
254024
254075
254113
254156
254243
254313
254381
254629
254672
254751
254841
254877
254856
254707
254439
254055
253617
252319
252047
251826
251697
251628
251664
251693
251793
251837
251907
251989
252050
252027
252076
252087
252122
252191
252229
252269
252335
252292
252381
252402
252435
252437
252494
252498
252556
252584
252743
252842
252918
252990
253062
253138
253244
253281
253382
253412
253670
253734
253818
253851
253930
253962
254049
254083
254161
254195
254411
254400
254476
254533
254587
254642
254724
254791
254905
254950
255105
254894
254636
254265
253866
253436
253021
252644
252393
252186
252060
252089
252181
252225
252326
252370
252421
252414
252467
252429
252529
252590
252662
252670
252742
252730
252781
252801
252813
252816
252846
252942
252997
253026
253121
253142
253224
253285
253372
253554
253684
253751
253856
253904
253990
254069
254153
254201
254305
254453
254559
254603
254691
254715
254787
254827
254895
254935
255036
255248
255341
255375
255521
255553
255626
255574
255426
255184
254841
253694
253342
253078
252920
252791
252773
252789
252859
252916
252987
253138
253221
253227
253255
253267
253318
253362
253447
253491
253508
253574
253642
253626
253663
253696
253718
253754
253777
253799
253892
253943
254104
254151
254234
254300
254372
254431
254522
254570
254745
254837
254883
254930
254986
255054
255113
255151
255230
255264
255476
255514
255583
255647
255738
255805
255846
255796
255703
255462
254470
254058
253749
253493
253349
253223
253228
253220
253283
253368
253651
253663
253723
253746
253800
253848
253904
253938
254025
254069
254087
254123
254105
254131
254126
254122
254159
254172
254221
254262
254367
254515
254551
254646
254713
254777
254841
254910
254992
255084
255199
255285
255358
255415
255452
255520
255573
255629
255683
255820
255905
255962
256040
256095
256093
255999
255781
255490
255119
253911
253567
253343
253216
253121
253115
253157
253209
253262
253330
253460
253436
253432
253435
253461
253514
253551
253605
253635
253688
253820
253811
253830
253839
253871
253901
253912
253959
254001
254065
254197
254298
254383
254447
254545
254596
254675
254727
254804
254887
254988
255116
255207
255259
255307
255361
255401
255459
255510
255574
255691
255820
255855
255930
255990
256072
256060
255969
255771
254553
254125
253671
253302
253050
252853
252769
252738
252743
252781
252920
252912
252929
252911
252893
252864
252867
252885
252952
253021
253217
253236
253268
253328
253343
253351
253371
253383
253436
253451
253641
253625
253702
253767
253834
253897
253953
254042
254104
254185
254372
254461
254514
254615
254664
254737
254802
254884
254942
254991
255091
255186
255240
255304
255367
255420
255494
255546
255629
255736
255682
255569
255289
254855
254415
253906
253436
253009
252698
252319
252370
252429
252476
252540
252617
252637
252646
252643
252644
252665
252731
252761
252854
252922
252977
253014
253060
253102
253148
253244
253258
253276
253302
253345
253426
253453
253534
253573
253672
253910
253967
254012
254096
254153
254242
254276
254387
254435
254504
254680
254756
254794
254875
254919
255004
255025
255095
255127
255202
255323
255449
255481
255569
255619
255708
255768
255859
255869
255812
254715
254300
253750
253274
252841
252553
252353
252256
252224
252407
252530
252604
252642
252691
252692
252702
252710
252723
252746
252945
253007
253081
253101
253127
253158
253182
253215
253239
253273
253410
253431
253492
253568
253621
253686
253761
253853
253922
253998
254272
254314
254397
254450
254527
254594
254656
254716
254788
254853
255066
255106
255132
255184
255218
255292
255314
255375
255443
255499
255663
255786
255860
255939
256018
256010
255889
255619
255234
254736
253126
252790
252518
252362
252274
252292
252368
252456
252577
252704
252800
252906
252926
252939
252979
253017
253070
253127
253193
253288
253347
253354
253392
253390
253415
253425
253472
253489
253534
253726
253790
253857
253942
254008
254129
254222
254287
254379
254454
254713
254767
254823
254907
254959
255010
255084
255171
255223
255280
255484
255481
255539
255602
255636
255700
255778
255818
255900
255980
256220
256262
256225
256033
255715
255258
254729
254175
253617
253128
252354
252347
252405
252478
252606
252750
252879
252970
253083
253123
253178
253268
253325
253395
253476
253523
253563
253608
253624
253613
253672
253679
253718
253743
253773
253841
253882
253955
254046
254277
254359
254458
254540
254629
