Tran,San,Gia_tri_PPG,Truc_0
300,-300,-2258.62,0
300,-300,-2320.36,0
300,-300,-2374.13,0
300,-300,-2418.76,0
300,-300,-2453.71,0
300,-300,-2477.23,0
300,-300,-2488.52,0
300,-300,-2486.91,0
300,-300,-2473.81,0
300,-300,-2450.32,0
300,-300,-2419.27,0
300,-300,-2384.16,0
300,-300,-2349.20,0
300,-300,-2318.58,0
300,-300,-2295.92,0
300,-300,-2283.58,0
300,-300,-2283.28,0
300,-300,-2294.17,0
300,-300,-2314.53,0
300,-300,-2340.61,0
300,-300,-2367.59,0
300,-300,-2389.85,0
300,-300,-2402.51,0
300,-300,-2396.42,0
300,-300,-2372.21,0
300,-300,-2325.56,0
300,-300,-2257.45,0
300,-300,-2169.89,0
300,-300,-2066.80,0
300,-300,-1953.82,0
300,-300,-1837.76,0
300,-300,-1725.36,0
300,-300,-1622.82,0
300,-300,-1535.85,0
300,-300,-1466.25,0
300,-300,-1418.45,0
300,-300,-1389.37,0
300,-300,-1376.05,0
300,-300,-1374.43,0
300,-300,-1378.83,0
300,-300,-1384.18,0
300,-300,-1384.62,0
300,-300,-1375.85,0
300,-300,-1355.66,0
300,-300,-1321.40,0
300,-300,-1274.55,0
300,-300,-1215.67,0
300,-300,-1147.94,0
300,-300,-1075.16,0
300,-300,-1000.66,0
300,-300,-927.68,0
300,-300,-858.84,0
300,-300,-796.14,0
300,-300,-741.00,0
300,-300,-693.65,0
300,-300,-655.47,0
300,-300,-626.10,0
300,-300,-606.72,0
300,-300,-598.64,0
300,-300,-603.27,0
300,-300,-622.52,0
300,-300,-657.96,0
300,-300,-711.00,0
300,-300,-781.73,0
300,-300,-870.65,0
300,-300,-975.10,0
300,-300,-1093.02,0
300,-300,-1219.96,0
300,-300,-1352.66,0
300,-300,-1485.82,0
300,-300,-1616.12,0
300,-300,-1740.20,0
300,-300,-1856.35,0
300,-300,-1963.21,0
300,-300,-2061.38,0
300,-300,-2150.16,0
300,-300,-2231.57,0
300,-300,-2305.67,0
300,-300,-2372.98,0
300,-300,-2431.98,0
