Original,Filtered
14780.587811645262,560.5009547469693
15088.475534985211,556.2305666738966
15355.197827432285,562.8246858101386
15545.193777590484,577.0857097643676
15654.299545213033,596.6619127373793
15704.834162057949,620.1450957800367
15734.161246627027,646.8992255819401
15780.56638848862,676.7136185921449
15870.702795527686,709.4081723316632
16012.021039878358,744.515075753876
16191.846999210044,781.125364145437
16382.689616107007,817.9322425545179
16551.58770186398,853.4434044409226
16670.341543967857,886.2881680556369
16723.53481303959,915.5235984770783
16712.221511283045,940.8505156546001
16652.651053595484,962.6809294984187
16570.925926338114,982.0424066787043
16495.567388161875,1000.3489994580116
16450.326551930462,1019.1008125369108
16449.196267896532,1039.5876320374405
16494.664631630367,1062.6648134669538
16579.158433630313,1088.645962284281
16688.7190404259,1117.3247614654902
16807.49127704263,1148.1066813909001
16921.662368657566,1180.2079298034814
17021.953691810104,1212.8683842888818
17104.411887305145,1245.5281414085673
17169.812621468027,1277.9311770805014
17222.29664156404,1310.1398560130378
17267.8514258928,1342.4654829990798
17313.013619734127,1375.3382280186559
17363.862234481443,1409.151425117417
17425.168969170925,1444.118869811938
17499.56706561421,1480.1791946010808
17586.778253762903,1516.9697544869177
17683.180568698204,1553.875770072765
17782.143282678462,1590.1417010312878
17875.466670901948,1625.0146234232918
17955.91313360608,1657.8777632787971
18020.301680663302,1688.329916187783
18072.16329250572,1716.1754949728806
18122.75237419869,1741.310223585788
18189.44443645479,1763.5158058468514
18291.238962522963,1782.2070699080182
18442.06584297031,1796.1990973248935
18643.55671360946,1803.5717695676392
18879.53256365113,1801.6995679775819
19114.397075226967,1787.4844846871438
19296.82099074408,1757.784324347991
19368.71124727653,1709.9774437128917
19277.854011732416,1642.5610701695223
18991.293294179533,1555.6564466737682
18505.90876221431,1451.29888979647
17853.048929547236,1333.4262592573111
17095.42875898232,1207.5390794250413
16316.480333141955,1080.0763399313093
15604.402400469113,957.6156555388416
15034.685753652884,846.0484006227973
14655.424673019432,749.888246532859
14479.071299004425,671.8423428207956
14482.610771676033,612.7149209515906
14615.899214591218,571.6380974149758
14815.753155257808,546.5529792021712
15021.924024139387,534.813730415043
15190.742133229158,533.7701191455003
15303.048389283396,541.2032506308085
15364.77614305266,555.538015724499
15400.666907819716,575.8199218816867
15443.47474298818,601.5056635317109
15522.104806372085,632.1598689724322
15652.16551622121,667.1647927346779
15831.441172091334,705.5337151368268
16041.16071034884,745.8793846852902
16252.173581199406,786.538936731913
16433.779490507342,825.8112123898861
16562.37439390587,862.233669794661
16627.38762715387,894.8206321238913
16633.029406049573,923.2016650336919
16595.76581436781,947.6312013754451
16538.729702359793,968.877214849791
16485.06879599859,988.0267957251599
16452.322078652014,1006.2621670926007
16449.33779432525,1024.6595316700157
16476.24870208422,1044.0481101924295
16526.967832090886,1064.9446008551813
16592.915979347512,1087.5569812647739
16666.468053161003,1111.8373929500442
16742.939675690737,1137.5595583824074
16820.6625267663,1164.4005429951405
16899.521600554763,1192.0154825582267
16978.934799727795,1220.10201919465
17056.423022220235,1248.4547990987485
17127.595742019585,1277.0084957710396
17187.699577528743,1305.8625666670748
17234.118712263076,1335.2765048721444
17268.685556551194,1365.624944371548
17298.58827413346,1397.3098090109838
17335.11074444286,1430.640562628315
17390.271284733444,1465.7089407272492
17472.342473946068,1502.2948297757005
17581.878879800803,1539.839276085258
17709.966417213953,1577.5061746434092
17839.83256848004,1614.3281031486395
17951.853353165963,1649.4010707435004
18030.704008966488,1682.0678508685062
18072.375340788083,1712.020219557405
18088.4230097872,1739.2632805824207
18105.34752224269,1763.9200393447202
18158.3480727676,1785.9039002671793
18280.49420085044,1804.5371865897523
18490.062480035136,1818.2291178893752
18779.813109163097,1824.3334087741046
19111.920802019707,1819.27732038272
19421.029398673403,1798.99404585072
19625.74704347699,1759.6120839004986
19646.426834479524,1698.2789535108984
19425.020944558928,1613.9439098381192
18941.81096604123,1507.9121624878746
18224.272250490576,1384.0183775897942
17345.175999811487,1248.3441985768807
16409.79870707349,1108.5055910289116
15535.029211011026,972.6359800207124
14825.40263742743,848.2645481976875
14351.992119118742,741.3161168506069
14139.374364199162,655.4319681017209
14163.74681328794,591.7361645831301
14362.315155857716,549.0683439317474
14651.128163557816,524.5980628478491
14946.435286032112,514.6543117612423
15183.947880376258,515.5666744060388
15331.246420251597,524.3294645110009
15390.692726683184,538.9607736240555
15392.929124522076,558.5165961950885
15383.58085056321,582.8114310486858
15407.421768996215,611.966828139309
15494.606892037344,645.9411579987383
15652.605786272832,684.1817563803575
15865.554795928896,725.4912511538798
16100.498158998023,768.1298312053844
16318.07730200376,810.1055668841702
16484.177017034996,849.555071711677
16579.081664549947,885.0991623857235
16601.73154883041,916.0749609999394
16568.314845287405,942.5892751503873
16506.151656378795,965.393230195658
16445.111723933005,985.627985318492
16409.313821279666,1004.5219260439006
16411.499300303603,1023.1239115693747
16451.434229425333,1042.1363836363735
16518.34400359251,1061.875203841198
16596.15708451419,1082.3428427011988
16669.594549480873,1103.3706265398437
16729.07925880785,1124.772635483873
16773.01992370236,1146.4605433362326
16807.02047771663,1168.4906425804968
16840.627692274535,1191.0424227340648
16883.012069349854,1214.3521281870674
16939.238400281683,1238.6368433899697
17008.462263138834,1264.0418482161976
17084.61957319787,1290.6288428716218
17159.235606083705,1318.4020638977715
17225.19755187707,1347.3518032345396
17279.98283148545,1377.4873185551558
17327.038162650897,1408.8363913156893
17374.694907861784,1441.40455310087
17432.945662614093,1475.1067453802261
17509.262296319677,1509.6996095734646
17605.0908121154,1544.746793797378
17714.52421380394,1579.6397707666247
17825.941159853883,1613.675263271704
17926.322143102498,1646.1648564931331
18006.877377328678,1676.5325422006895
18067.931102409435,1704.3505742300606
18120.990824719705,1729.2775686842847
18186.66198169616,1750.8933299242988
18288.37024430647,1768.4641374645105
18443.33531587404,1780.707745731339
18653.41526753724,1785.6463241946644
18898.88209750832,1780.6290667416492
19137.676934947667,1762.5724707812865
19311.30150795051,1728.41199898223
19356.596976507564,1675.697749694632
19220.80017350724,1603.2160732832365
18876.033544582213,1511.4944617549666
18329.202359160445,1403.057882799816
17624.26174161661,1282.3509423877372
16835.743899233086,1155.3118082975793
16054.773151876982,1028.6631426531933
15370.87107241904,909.0519682361257
14854.054008977306,802.2068310637202
14541.687022992171,712.2769850257554
14433.280841727754,641.4753576035704
14494.267380733772,590.0759214793572
14667.386912102009,556.7352783811195
14888.356135732403,539.0384316669958
15101.51223306968,534.1270738380706
15271.390692992729,539.2643736554043
15387.571342881272,552.2220807321598
15462.17169005068,571.4331161151216
15521.455010446984,595.9188782740405
15594.545042288746,625.0572478827189
15702.790722995542,658.2905178691182
15852.80728240688,694.8754788819609
16034.863499671066,733.7527247022381
16226.555197694348,773.5685198809157
16400.147875018076,812.8341439742743
16531.03962632193,850.1683322590444
16604.715462233704,884.5482105238659
16620.282303864424,915.4965888227489
16589.894515521522,943.1555600605901
16534.677748598726,968.2298715471502
16478.724229106538,991.8181304733788
16443.101109639792,1015.1761992982912
16441.538302135385,1039.4692804479
16478.709112358476,1065.565992713288
16551.090300346692,1093.912296879173
16649.61486225419,1124.501223097358
16762.94718523091,1156.9323543242658
