Tran,San,Gia_tri_PPG,Truc_0
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,0.0,nan
nan,nan,50780.0,nan
nan,nan,52941.0,nan
nan,nan,55973.0,nan
nan,nan,60077.0,nan
nan,nan,65470.0,nan
nan,nan,72897.0,nan
nan,nan,83497.0,nan
nan,nan,97551.0,nan
nan,nan,107399.0,nan
nan,nan,123907.0,nan
nan,nan,140226.0,nan
nan,nan,156577.0,nan
nan,nan,173186.0,nan
nan,nan,180746.0,nan
nan,nan,181709.0,nan
nan,nan,183307.0,nan
nan,nan,184614.0,nan
nan,nan,185928.0,nan
nan,nan,187478.0,nan
nan,nan,188807.0,nan
nan,nan,189694.0,nan
nan,nan,190528.0,nan
nan,nan,191576.0,nan
nan,nan,192666.0,nan
nan,nan,193594.0,nan
nan,nan,194355.0,nan
nan,nan,195096.0,nan
nan,nan,195873.0,nan
nan,nan,196657.0,nan
nan,nan,197503.0,nan
nan,nan,198063.0,nan
nan,nan,198477.0,nan
nan,nan,198809.0,nan
nan,nan,199103.0,nan
nan,nan,199394.0,nan
nan,nan,199689.0,nan
nan,nan,199975.0,nan
nan,nan,200286.0,nan
nan,nan,200579.0,nan
nan,nan,200893.0,nan
nan,nan,201256.0,nan
nan,nan,202075.0,nan
nan,nan,202877.0,nan
nan,nan,203480.0,nan
nan,nan,203822.0,nan
nan,nan,204262.0,nan
nan,nan,204754.0,nan
nan,nan,205313.0,nan
nan,nan,205853.0,nan
nan,nan,206382.0,nan
nan,nan,206862.0,nan
nan,nan,207447.0,nan
nan,nan,208207.0,nan
nan,nan,208911.0,nan
nan,nan,209481.0,nan
nan,nan,209929.0,nan
nan,nan,210212.0,nan
nan,nan,210427.0,nan
nan,nan,210589.0,nan
nan,nan,210732.0,nan
nan,nan,210961.0,nan
nan,nan,211223.0,nan
nan,nan,211615.0,nan
nan,nan,212011.0,nan
nan,nan,212381.0,nan
nan,nan,212744.0,nan
nan,nan,213072.0,nan
nan,nan,213419.0,nan
nan,nan,213680.0,nan
nan,nan,213876.0,nan
nan,nan,214086.0,nan
nan,nan,214288.0,nan
nan,nan,214402.0,nan
nan,nan,214527.0,nan
nan,nan,214620.0,nan
nan,nan,214665.0,nan
nan,nan,214755.0,nan
