Raw_IR
216449
216661
216683
216730
216816
216869
216937
216967
217007
217041
217052
217003
216995
216964
216974
216957
216966
217024
217039
217075
217102
217152
217250
217253
217302
217327
217371
217412
217453
217509
217619
217658
217779
217846
217927
218010
218075
218120
218128
218081
217925
217080
216762
216461
216213
216027
215879
215797
215743
215730
215766
215949
215932
215997
216069
216126
216198
216269
216293
216362
216405
216469
216417
216374
216331
216324
216305
216236
216264
216268
216279
216339
216411
216450
216514
216559
216609
216649
216697
216768
216814
216875
216984
217028
217110
217132
217182
217202
217193
217122
216477
216226
215934
215660
215436
215250
215180
215122
215114
215147
215384
215449
215494
215608
215664
215757
215831
215933
216024
216073
216241
216179
216205
216196
216188
216162
216189
216200
216212
216246
216317
216388
216451
216499
216548
216567
216647
216654
216716
216801
216878
216989
217038
217094
217139
217212
217250
217276
217237
216640
216381
216069
215793
215531
215337
215220
215124
215099
215125
215329
215368
215436
215551
215660
215769
215867
215962
216056
216122
216261
216205
216182
216173
216143
216144
216135
216140
216139
216168
216305
216376
216438
216491
216549
216633
216714
216783
216870
216935
217100
217248
217318
217380
217458
217520
217585
217640
217683
217288
217084
216775
216488
216201
215978
215797
215671
215615
215608
215824
215923
216022
216149
216249
216381
216486
216593
216705
216773
216898
216894
216880
216873
216854
216850
216824
216810
216810
216853
216970
216988
217053
217093
217137
217203
217251
217292
217346
217397
217489
217563
217634
217679
217739
217757
217805
217856
217864
217803
217003
216743
216405
216093
215844
215630
215485
215402
215386
215497
215601
215672
215768
215876
215951
216036
216142
216215
216280
216370
216329
216282
216256
216207
216188
216158
216141
216146
216169
216281
216280
216313
216356
216408
216436
216484
216541
216593
216628
216731
216799
216854
216892
216922
217018
217053
217130
217124
217103
216437
216181
215834
215507
215206
214957
214793
214658
214611
214613
214723
214781
214860
214936
215020
215101
215188
215284
215355
215539
215539
215548
215552
215521
215499
215468
215452
215418
215411
215510
215537
215578
215636
215666
215716
215762
215811
215851
215890
216041
216064
216113
216172
216234
216276
216344
216408
216436
216487
216205
216006
215706
215372
215066
214754
214495
214309
214159
214106
214084
214217
214306
214370
214479
214548
214637
214736
214803
215010
215080
215107
215094
215068
215067
215048
215008
214996
214962
215044
215058
215102
215160
215196
215246
215286
215364
215403
215464
215649
215664
215724
215762
215830
215905
215934
216007
216052
216108
216137
216074
215900
215638
215350
215017
214728
214466
214239
214093
213881
213968
214044
214132
214200
214302
214383
214481
214577
214850
214945
215022
215014
215055
215045
215038
215008
214971
214938
215023
215021
215051
215131
215165
215229
215279
215334
215407
215460
215695
215719
215765
215809
215884
215930
216001
216069
216139
216202
216371
216407
216367
216217
215987
215695
215390
215054
214763
214526
214145
214186
214215
214310
214402
214503
214608
214716
214833
214969
215197
215341
215407
215430
215444
215442
215420
215405
215379
215377
215355
215360
215388
215437
215455
215510
215533
215570
215611
215665
215805
215803
215823
215865
215917
215954
215991
216026
216068
216124
216234
216161
216063
215873
215624
215309
214966
214640
214350
214081
213697
213763
213790
213841
213921
213998
214091
214166
214232
214345
214482
214606
214631
214642
214617
214588
214573
214543
214503
214408
214447
214457
214480
214485
214555
214583
214636
214679
214714
214874
214882
214894
214948
214976
215026
215053
215088
215133
215183
215351
215340
215337
215249
215097
214839
214517
214169
213848
213531
212871
212877
212838
212853
212853
212923
212974
213035
213117
213167
213328
213443
213507
213563
213600
213607
213611
213621
213597
213491
213531
213531
213536
213542
213587
213639
213695
213758
213815
214018
214061
214117
214179
214237
214315
214351
214418
214490
214571
214797
214863
214932
214992
215006
214962
214845
214643
214366
214061
213268
213067
212946
212888
212906
212895
212988
213056
213155
213246
213448
213575
213681
213763
213866
213919
213993
214030
214042
214094
213992
214040
214046
214037
214084
214102
214138
214186
214253
214437
214505
214572
214655
214717
214758
214829
214890
214946
215028
215215
215260
215315
215384
215417
215459
215454
215370
215174
214924
213997
213686
213492
213367
213269
213253
213236
213288
213349
213406
213594
213692
213756
213838
213889
213905
213930
213916
213917
213879
213671
213709
213678
213625
213628
213635
213652
213656
213679
213737
213840
213867
213894
213937
213963
213979
214029
214057
214099
214219
214220
214251
214284
214338
214356
214363
214298
214175
213954
213212
212913
212702
212549
212425
212368
212332
212395
212443
212481
212725
212782
212867
212930
213012
213087
213159
213209
213258
213273
213218
213225
213215
213227
213213
213232
213244
213276
213333
213393
213466
213569
213635
213697
213771
213839
213903
213967
214035
214198
214265
214342
214407
214491
214550
214582
214648
214617
214519
213860
213578
213371
213194
213069
212973
212939
212923
212937
213005
213249
213313
213409
213451
213526
213616
213703
213778
213872
213908
214040
214064
214057
214052
214029
214040
214069
214094
214142
214175
214311
214400
214464
214529
214613
214652
214726
214806
214854
214960
215048
215201
215280
215357
215460
215520
215550
215587
215570
215256
215056
214839
214584
214400
214233
214114
214048
214024
214061
214277
214309
214378
214448
214520
214594
214694
214801
214870
214958
215196
215165
215192
215234
215251
215233
215259
215272
215294
215296
215452
215519
215590
215654
215729
215772
215842
215917
215984
216050
216215
216380
216443
216549
216617
216699
216758
216858
216968
217088
216943
216840
216653
216427
216225
216057
215913
215788
215741
215711
215819
215890
216001
216112
216223
216335
216435
216550
216621
216719
216908
216955
217014
217053
217043
217059
217082
217074
217132
217168
217343
217391
217453
217513
217569
217640
217708
217782
217885
217935
218104
218236
218332
218434
218534
218615
218696
218788
218883
218927
218838
218801
218622
218431
218232
218047
217864
217710
217636
217574
217666
217733
217798
217847
217936
217985
218030
218124
218271
218457
218502
218532
218528
218497
218487
218462
218464
218458
218452
218471
218453
218493
218580
218608
218668
218729
218739
218793
218817
218960
218974
219003
219037
219096
219142
219197
219246
219285
219330
219274
219231
219071
218841
218651
218457
218251
218078
217929
217853
217732
217830
217876
217938
217978
218035
218066
218132
218195
218393
218464
218468
218500
218547
218560
218562
218557
218570
