Tran,San,Gia_tri_PPG,Truc_0
300.0,-300.0,-148.83,0.0
300.0,-300.0,66.19,0.0
300.0,-300.0,247.05,0.0
300.0,-300.0,394.22,0.0
300.0,-300.0,509.81,0.0
300.0,-300.0,597.95,0.0
300.0,-300.0,663.71,0.0
300.0,-300.0,710.28,0.0
300.0,-300.0,738.74,0.0
300.0,-300.0,745.7,0.0
300.0,-300.0,724.41,0.0
300.0,-300.0,668.19,0.0
300.0,-300.0,569.35,0.0
300.0,-300.0,422.32,0.0
300.0,-300.0,223.91,0.0
300.0,-300.0,-25.59,0.0
300.0,-300.0,-319.67,0.0
300.0,-300.0,-647.93,0.0
300.0,-300.0,-996.76,0.0
300.0,-300.0,-1351.75,0.0
300.0,-300.0,-1700.57,0.0
300.0,-300.0,-2030.44,0.0
300.0,-300.0,-2331.96,0.0
300.0,-300.0,-2601.45,0.0
300.0,-300.0,-2837.34,0.0
300.0,-300.0,-3041.52,0.0
300.0,-300.0,-3216.53,0.0
300.0,-300.0,-3366.03,0.0
300.0,-300.0,-3490.49,0.0
300.0,-300.0,-3590.19,0.0
300.0,-300.0,-3663.16,0.0
300.0,-300.0,-3705.53,0.0
300.0,-300.0,-3710.82,0.0
300.0,-300.0,-3678.45,0.0
300.0,-300.0,-3606.54,0.0
300.0,-300.0,-3498.19,0.0
300.0,-300.0,-3360.27,0.0
300.0,-300.0,-3204.74,0.0
300.0,-300.0,-3046.06,0.0
300.0,-300.0,-2903.81,0.0
300.0,-300.0,-2791.75,0.0
300.0,-300.0,-2724.01,0.0
300.0,-300.0,-2705.92,0.0
300.0,-300.0,-2738.84,0.0
300.0,-300.0,-2812.75,0.0
300.0,-300.0,-2911.33,0.0
300.0,-300.0,-3013.67,0.0
300.0,-300.0,-3096.76,0.0
300.0,-300.0,-3138.39,0.0
300.0,-300.0,-3119.2,0.0
300.0,-300.0,-3032.33,0.0
300.0,-300.0,-2876.34,0.0
300.0,-300.0,-2656.99,0.0
300.0,-300.0,-2392.99,0.0
300.0,-300.0,-2106.69,0.0
300.0,-300.0,-1822.33,0.0
300.0,-300.0,-1563.9,0.0
300.0,-300.0,-1350.76,0.0
300.0,-300.0,-1193.93,0.0
300.0,-300.0,-1095.91,0.0
300.0,-300.0,-1049.08,0.0
300.0,-300.0,-1035.4,0.0
300.0,-300.0,-1043.32,0.0
300.0,-300.0,-1043.74,0.0
300.0,-300.0,-1015.06,0.0
300.0,-300.0,-940.09,0.0
300.0,-300.0,-808.45,0.0
300.0,-300.0,-619.05,0.0
300.0,-300.0,-378.42,0.0
300.0,-300.0,-100.62,0.0
300.0,-300.0,195.96,0.0
300.0,-300.0,494.44,0.0
300.0,-300.0,775.14,0.0
300.0,-300.0,1022.66,0.0
300.0,-300.0,1228.31,0.0
300.0,-300.0,1387.52,0.0
300.0,-300.0,1501.57,0.0
300.0,-300.0,1574.45,0.0
300.0,-300.0,1612.04,0.0
300.0,-300.0,1617.68,0.0
300.0,-300.0,1594.62,0.0
300.0,-300.0,1544.46,0.0
300.0,-300.0,1462.02,0.0
300.0,-300.0,1341.35,0.0
300.0,-300.0,1175.37,0.0
300.0,-300.0,957.59,0.0
300.0,-300.0,684.35,0.0
300.0,-300.0,355.75,0.0
300.0,-300.0,-24.37,0.0
300.0,-300.0,-445.06,0.0
300.0,-300.0,-892.82,0.0
300.0,-300.0,-1350.51,0.0
300.0,-300.0,-1802.16,0.0
300.0,-300.0,-2231.78,0.0
300.0,-300.0,-2627.37,0.0
300.0,-300.0,-2981.37,0.0
300.0,-300.0,-3290.46,0.0
300.0,-300.0,-3555.86,0.0
300.0,-300.0,-3783.33,0.0
300.0,-300.0,-3976.78,0.0
300.0,-300.0,-4141.83,0.0
300.0,-300.0,-4280.16,0.0
300.0,-300.0,-4392.59,0.0
300.0,-300.0,-4476.16,0.0
300.0,-300.0,-4524.95,0.0
300.0,-300.0,-4532.94,0.0
300.0,-300.0,-4494.18,0.0
300.0,-300.0,-4406.68,0.0
300.0,-300.0,-4274.38,0.0
300.0,-300.0,-4103.41,0.0
300.0,-300.0,-3908.01,0.0
300.0,-300.0,-3703.65,0.0
300.0,-300.0,-3511.04,0.0
300.0,-300.0,-3349.54,0.0
300.0,-300.0,-3234.21,0.0
300.0,-300.0,-3175.72,0.0
300.0,-300.0,-3176.36,0.0
