Tran,San,Gia_tri_PPG,Truc_0
300,-300,-100.96,0
300,-300,-82.31,0
300,-300,-83.16,0
300,-300,-105.07,0
300,-300,-149.63,0
300,-300,-219.5,0
300,-300,-316.14,0
300,-300,-440.32,0
300,-300,-591.6,0
300,-300,-769.08,0
300,-300,-967.59,0
300,-300,-1182.23,0
300,-300,-1405.82,0
300,-300,-1632.07,0
300,-300,-1853.88,0
300,-300,-2065.27,0
300,-300,-2261.32,0
300,-300,-2439.29,0
300,-300,-2597.76,0
300,-300,-2737.42,0
300,-300,-2858.68,0
300,-300,-2962.96,0
300,-300,-3051.39,0
300,-300,-3123.88,0
300,-300,-3179.65,0
300,-300,-3217.24,0
300,-300,-3234.65,0
300,-300,-3230.45,0
300,-300,-3203.69,0
300,-300,-3155.43,0
300,-300,-3089.39,0
300,-300,-3008.2,0
300,-300,-2919.98,0
300,-300,-2831.95,0
300,-300,-2751.44,0
300,-300,-2685.06,0
300,-300,-2636.88,0
300,-300,-2608.11,0
300,-300,-2591,0
300,-300,-2585.08,0
300,-300,-2580.87,0
300,-300,-2568.55,0
300,-300,-2540.31,0
300,-300,-2489.15,0
300,-300,-2410.87,0
300,-300,-2304.69,0
300,-300,-2174.08,0
300,-300,-2026.16,0
300,-300,-1870.21,0
300,-300,-1716.07,0
300,-300,-1573.57,0
300,-300,-1449.64,0
300,-300,-1348.74,0
300,-300,-1272.34,0
300,-300,-1216.23,0
300,-300,-1174.43,0
300,-300,-1138.21,0
300,-300,-1098.34,0
300,-300,-1048.4,0
300,-300,-980.72,0
300,-300,-892.2,0
300,-300,-787.07,0
300,-300,-664.55,0
300,-300,-532.62,0
300,-300,-398.64,0
300,-300,-270.59,0
300,-300,-155.47,0
300,-300,-57.52,0
300,-300,20.48,0
300,-300,78.8,0
300,-300,118.4,0
300,-300,142.74,0
300,-300,154.37,0
300,-300,155.03,0
300,-300,145.63,0
300,-300,124.65,0
300,-300,89.72,0
300,-300,36.46,0
300,-300,-39.35,0
300,-300,-142.19,0
300,-300,-272.27,0
300,-300,-432,0
300,-300,-618.5,0
300,-300,-827.52,0
300,-300,-1051.81,0
300,-300,-1284.36,0
300,-300,-1517.43,0
300,-300,-1743.68,0
300,-300,-1957.67,0
300,-300,-2155.87,0
300,-300,-2334.82,0
300,-300,-2495.51,0
300,-300,-2637.72,0
300,-300,-2763.32,0
300,-300,-2872.27,0
300,-300,-2964.85,0
300,-300,-3039.68,0
300,-300,-3094.99,0
300,-300,-3128.88,0
300,-300,-3139.08,0
300,-300,-3123.44,0
300,-300,-3083.37,0
300,-300,-3021.43,0
300,-300,-2942.69,0
300,-300,-2853.47,0
300,-300,-2762.45,0
300,-300,-2677.84,0
300,-300,-2607.4,0
300,-300,-2552.52,0
300,-300,-2517.51,0
300,-300,-2499.94,0
300,-300,-2495.53,0
300,-300,-2497.08,0
300,-300,-2496.33,0
300,-300,-2484.67,0
300,-300,-2455.79,0
300,-300,-2405.12,0
300,-300,-2331.89,0
300,-300,-2239.19,0
300,-300,-2131.94,0
300,-300,-2017.88,0
300,-300,-1904.52,0
300,-300,-1800.06,0
300,-300,-1709.3,0
300,-300,-1635.14,0
300,-300,-1576.21,0
300,-300,-1528.68,0
300,-300,-1486.75,0
300,-300,-1441.32,0
300,-300,-1390.72,0
300,-300,-1323.26,0
300,-300,-1236.45,0
300,-300,-1128.99,0
300,-300,-1004.17,0
300,-300,-866.74,0
300,-300,-723.41,0
300,-300,-582.26,0
300,-300,-450.06,0
300,-300,-332.66,0
300,-300,-234.77,0
300,-300,-158.6,0
300,-300,-104.64,0
300,-300,-71.91,0
300,-300,-58.52,0
300,-300,-62.47,0
300,-300,-82.93,0
300,-300,-118.98,0
300,-300,-171.98,0
300,-300,-242.92,0
300,-300,-332.13,0
300,-300,-441.89,0
300,-300,-572.04,0
300,-300,-721.72,0
300,-300,-888.25,0
300,-300,-1066.44,0
300,-300,-1252.07,0
300,-300,-1439.26,0
300,-300,-1623.36,0
300,-300,-1798.92,0
300,-300,-1962.65,0
300,-300,-2112.56,0
300,-300,-2247.84,0
300,-300,-2369.51,0
300,-300,-2477.59,0
300,-300,-2573.27,0
300,-300,-2657.51,0
300,-300,-2728.95,0
300,-300,-2788.26,0
300,-300,-2832.03,0
300,-300,-2858.95,0
300,-300,-2867.04,0
300,-300,-2855.74,0
300,-300,-2825.15,0
300,-300,-2776.92,0
300,-300,-2714.04,0
300,-300,-2640.58,0
300,-300,-2561.57,0
300,-300,-2476.12,0
300,-300,-2394.02,0
300,-300,-2316.54,0
300,-300,-2246.33,0
300,-300,-2184.51,0
300,-300,-2130.79,0
300,-300,-2085.26,0
300,-300,-2045.82,0
300,-300,-2011.74,0
300,-300,-1981.52,0
300,-300,-1953.8,0
300,-300,-1927.51,0
300,-300,-1900.57,0
300,-300,-1871.9,0
300,-300,-1838.55,0
300,-300,-1798.17,0
300,-300,-1747.82,0
300,-300,-1684.17,0
300,-300,-1605.14,0
300,-300,-1509.25,0
300,-300,-1396.82,0
300,-300,-1268.07,0
300,-300,-1129.61,0
300,-300,-983.89,0
300,-300,-836.46,0
300,-300,-693.15,0
300,-300,-559.95,0
300,-300,-441.17,0
300,-300,-340.77,0
300,-300,-259.53,0
300,-300,-198.29,0
300,-300,-155.63,0
300,-300,-129.4,0
300,-300,-118.72,0
300,-300,-122.48,0
300,-300,-140.7,0
300,-300,-174.99,0
300,-300,-227.7,0
300,-300,-301.43,0
300,-300,-398.92,0
300,-300,-523.1,0
300,-300,-672.52,0
300,-300,-845.96,0
300,-300,-1039.33,0
300,-300,-1247.3,0
300,-300,-1462.32,0
300,-300,-1677.57,0
300,-300,-1885.36,0
300,-300,-2080.32,0
300,-300,-2258.11,0
300,-300,-2418.4,0
300,-300,-2559.05,0
300,-300,-2682.74,0
300,-300,-2790.16,0
300,-300,-2883.55,0
300,-300,-2963.85,0
300,-300,-3030.94,0
300,-300,-3083.12,0
300,-300,-3118.04,0
300,-300,-3132.93,0
300,-300,-3126.46,0
300,-300,-3096.79,0
300,-300,-3045.75,0
300,-300,-2976.5,0
300,-300,-2895.08,0
300,-300,-2808.88,0
300,-300,-2726.09,0
300,-300,-2654.88,0
300,-300,-2602.61,0
300,-300,-2573.38,0
300,-300,-2563.85,0
300,-300,-2573.53,0
300,-300,-2595.03,0
300,-300,-2619.31,0
300,-300,-2635.7,0
300,-300,-2634.25,0
300,-300,-2606.45,0
300,-300,-2547.73,0
300,-300,-2456.93,0
300,-300,-2335.92,0
300,-300,-2193.57,0
300,-300,-2037.51,0
300,-300,-1879.55,0
300,-300,-1730.07,0
300,-300,-1597.95,0
300,-300,-1488.73,0
300,-300,-1404.38,0
300,-300,-1343.16,0
300,-300,-1299.97,0
300,-300,-1267.54,0
300,-300,-1235.1,0
300,-300,-1199.31,0
300,-300,-1147.92,0
300,-300,-1077.5,0
300,-300,-986.62,0
300,-300,-877.33,0
300,-300,-754.75,0
300,-300,-624.16,0
300,-300,-493.05,0
300,-300,-368,0
300,-300,-254.21,0
300,-300,-155.93,0
300,-300,-74.97,0
300,-300,-11.93,0
300,-300,34.05,0
300,-300,64.19,0
300,-300,79.66,0
300,-300,81.38,0
300,-300,68.59,0
300,-300,38.49,0
300,-300,-10,0
300,-300,-80.36,0
300,-300,-175.46,0
300,-300,-297.04,0
300,-300,-444.9,0
300,-300,-617.34,0
300,-300,-810.63,0
300,-300,-1018.65,0
300,-300,-1235.47,0
300,-300,-1453.51,0
300,-300,-1666.5,0
300,-300,-1867.99,0
300,-300,-2054.12,0
300,-300,-2222.06,0
300,-300,-2371.18,0
300,-300,-2501.58,0
300,-300,-2614.6,0
300,-300,-2711.02,0
300,-300,-2791.91,0
300,-300,-2856.72,0
300,-300,-2906.21,0
300,-300,-2936.42,0
300,-300,-2947.65,0
300,-300,-2937.72,0
300,-300,-2906.42,0
300,-300,-2854.37,0
300,-300,-2784.86,0
300,-300,-2702.79,0
300,-300,-2614.64,0
300,-300,-2526.64,0
300,-300,-2445.87,0
300,-300,-2375.99,0
300,-300,-2321.75,0
300,-300,-2283.26,0
300,-300,-2257.99,0
300,-300,-2241.45,0
300,-300,-2227.51,0
300,-300,-2208.73,0
300,-300,-2177.42,0
300,-300,-2130.75,0
300,-300,-2065.75,0
300,-300,-1982.35,0
300,-300,-1884.4,0
300,-300,-1777.17,0
300,-300,-1667.76,0
300,-300,-1563.18,0
300,-300,-1469.25,0
300,-300,-1390.25,0
300,-300,-1327.53,0
300,-300,-1279.83,0
300,-300,-1242.23,0
300,-300,-1213.12,0
300,-300,-1182.49,0
300,-300,-1144.71,0
300,-300,-1094.74,0
300,-300,-1029.96,0
300,-300,-949.62,0
300,-300,-855.84,0
300,-300,-753.08,0
300,-300,-645.79,0
300,-300,-541.02,0
300,-300,-443.07,0
300,-300,-356.95,0
300,-300,-286.01,0
300,-300,-231.82,0
300,-300,-194.47,0
300,-300,-173.58,0
300,-300,-168.43,0
300,-300,-178.92,0
300,-300,-205.07,0
300,-300,-247.44,0
300,-300,-307.95,0
300,-300,-388.64,0
300,-300,-491.33,0
300,-300,-616.82,0
300,-300,-764.9,0
300,-300,-933.71,0
300,-300,-1119.59,0
300,-300,-1317.72,0
300,-300,-1522.43,0
300,-300,-1726.71,0
300,-300,-1925.24,0
300,-300,-2112.39,0
300,-300,-2284.72,0
300,-300,-2439.51,0
300,-300,-2575.77,0
300,-300,-2693.54,0
300,-300,-2794.5,0
300,-300,-2879.05,0
300,-300,-2948.39,0
300,-300,-3001.17,0
300,-300,-3038.37,0
300,-300,-3058.62,0
300,-300,-3060.24,0
300,-300,-3042.76,0
300,-300,-3006.07,0
300,-300,-2952.01,0
300,-300,-2884.4,0
300,-300,-2807.74,0
300,-300,-2728,0
300,-300,-2652.21,0
300,-300,-2586.79,0
300,-300,-2537.96,0
300,-300,-2509.01,0
300,-300,-2501.56,0
300,-300,-2513.51,0
300,-300,-2540.31,0
300,-300,-2569.14,0
300,-300,-2594.83,0
300,-300,-2606,0
300,-300,-2594.4,0
300,-300,-2552.02,0
300,-300,-2476.28,0
300,-300,-2366.51,0
300,-300,-2227.62,0
300,-300,-2065.94,0
300,-300,-1892.35,0
300,-300,-1718.45,0
300,-300,-1554.47,0
300,-300,-1409.88,0
300,-300,-1291.74,0
300,-300,-1203.22,0
300,-300,-1143.07,0
300,-300,-1107.09,0
300,-300,-1087.72,0
300,-300,-1075.57,0
300,-300,-1061.54,0
300,-300,-1037.56,0
300,-300,-996.93,0
300,-300,-937.34,0
300,-300,-856.54,0
300,-300,-757.05,0
300,-300,-644.42,0
300,-300,-523.95,0
300,-300,-402.86,0
300,-300,-286.84,0
300,-300,-181.09,0
300,-300,-88.2,0
300,-300,-11.08,0
300,-300,50.52,0
300,-300,96.59,0
300,-300,127.77,0
300,-300,144.01,0
300,-300,144.38,0
300,-300,126.61,0
300,-300,88.29,0
300,-300,24.84,0
300,-300,-66.12,0
300,-300,-187.07,0
300,-300,-338.83,0
300,-300,-520.76,0
300,-300,-728.76,0
300,-300,-957.54,0
300,-300,-1199.56,0
300,-300,-1446.99,0
300,-300,-1691.27,0
300,-300,-1926.75,0
300,-300,-2146.27,0
300,-300,-2346.54,0
300,-300,-2525.57,0
300,-300,-2683.45,0
300,-300,-2821.74,0
300,-300,-2941.87,0
300,-300,-3045.48,0
300,-300,-3132.97,0
300,-300,-3203.97,0
300,-300,-3258.53,0
300,-300,-3292.95,0
300,-300,-3305.96,0
300,-300,-3296.05,0
300,-300,-3263.19,0
300,-300,-3209.18,0
300,-300,-3138.07,0
300,-300,-3055.94,0
300,-300,-2970.2,0
300,-300,-2888.81,0
300,-300,-2821.04,0
300,-300,-2772.02,0
300,-300,-2746.02,0
300,-300,-2744.78,0
300,-300,-2766.05,0
300,-300,-2805.15,0
300,-300,-2854.01,0
300,-300,-2902.76,0
300,-300,-2941.53,0
300,-300,-2960.19,0
300,-300,-2943.92,0
300,-300,-2892.52,0
300,-300,-2800.48,0
300,-300,-2669.32,0
300,-300,-2503.54,0
300,-300,-2310.41,0
300,-300,-2100.41,0
300,-300,-1884.88,0
300,-300,-1675.88,0
300,-300,-1484.77,0
300,-300,-1320.55,0
300,-300,-1188.59,0
300,-300,-1095.8,0
300,-300,-1037.23,0
300,-300,-1008.63,0
300,-300,-1002.82,0
300,-300,-1010.53,0
300,-300,-1022.08,0
300,-300,-1027.48,0
300,-300,-1018.68,0
300,-300,-989.45,0
300,-300,-935.95,0
300,-300,-857.4,0
300,-300,-756.74,0
300,-300,-639.05,0
300,-300,-510.48,0
300,-300,-377.89,0
300,-300,-248.06,0
300,-300,-126.87,0
300,-300,-19.13,0
300,-300,73.15,0
300,-300,148.16,0
300,-300,205.96,0
300,-300,246.64,0
300,-300,269.28,0
300,-300,273.35,0
300,-300,256.75,0
300,-300,217.32,0
300,-300,151.16,0
300,-300,54.51,0
300,-300,-73.82,0
300,-300,-234.05,0
300,-300,-426.16,0
300,-300,-644.6,0
300,-300,-883.73,0
300,-300,-1135.52,0
300,-300,-1391.41,0
300,-300,-1642.28,0
300,-300,-1880.16,0
300,-300,-2100.28,0
300,-300,-2298.27,0
300,-300,-2472.08,0
300,-300,-2623.28,0
300,-300,-2753.54,0
300,-300,-2865.68,0
300,-300,-2960.61,0
300,-300,-3040.62,0
300,-300,-3104.5,0
300,-300,-3151,0
300,-300,-3177.71,0
300,-300,-3182.6,0
300,-300,-3161.97,0
300,-300,-3117.23,0
300,-300,-3050.12,0
300,-300,-2964.85,0
300,-300,-2868.1,0
300,-300,-2769,0
300,-300,-2676.7,0
300,-300,-2600.47,0
300,-300,-2547.7,0
300,-300,-2524.17,0
300,-300,-2528.81,0
300,-300,-2559.98,0
300,-300,-2610.12,0
300,-300,-2668.8,0
300,-300,-2723.39,0
300,-300,-2761.76,0
300,-300,-2772.12,0
300,-300,-2739.61,0
300,-300,-2665.14,0
300,-300,-2546.37,0
300,-300,-2386.28,0
300,-300,-2194.67,0
300,-300,-1982.69,0
300,-300,-1764.64,0
300,-300,-1554.09,0
300,-300,-1363.75,0
300,-300,-1203.81,0
300,-300,-1080.82,0
300,-300,-995.68,0
300,-300,-944.25,0
300,-300,-926.1,0
300,-300,-925.68,0
300,-300,-933.03,0
300,-300,-937.67,0
300,-300,-930.16,0
300,-300,-903.73,0
300,-300,-854.42,0
300,-300,-782.23,0
300,-300,-688.33,0
300,-300,-577.97,0
300,-300,-457.82,0
300,-300,-334.66,0
300,-300,-215.92,0
300,-300,-107.82,0
300,-300,-14.6,0
300,-300,61.24,0
300,-300,118.08,0
300,-300,154.88,0
300,-300,172.62,0
300,-300,171.53,0
300,-300,150.95,0
300,-300,108.95,0
300,-300,44.35,0
300,-300,-45.91,0
300,-300,-163.4,0
300,-300,-309.68,0
300,-300,-484.8,0
300,-300,-687.48,0
300,-300,-913.44,0
300,-300,-1156.8,0
300,-300,-1410.47,0
300,-300,-1666.32,0
300,-300,-1916.17,0
300,-300,-2152.89,0
300,-300,-2371.02,0
300,-300,-2566.81,0
300,-300,-2738.95,0
300,-300,-2887.67,0
300,-300,-3015.23,0
300,-300,-3122.18,0
300,-300,-3211.97,0
300,-300,-3284.87,0
300,-300,-3340.83,0
300,-300,-3378.52,0
300,-300,-3395.61,0
300,-300,-3390.03,0
300,-300,-3360.07,0
300,-300,-3305.95,0
300,-300,-3229.93,0
300,-300,-3134.94,0
300,-300,-3029.03,0
300,-300,-2919.79,0
300,-300,-2815.97,0
300,-300,-2726.77,0
300,-300,-2658.62,0
300,-300,-2617.04,0
300,-300,-2603.49,0
300,-300,-2615.12,0
300,-300,-2645.33,0
300,-300,-2685.06,0
300,-300,-2722.71,0
300,-300,-2746.8,0
300,-300,-2745.53,0
300,-300,-2710.41,0
300,-300,-2635.57,0
300,-300,-2520.1,0
300,-300,-2364.34,0
300,-300,-2177.88,0
300,-300,-1969.96,0
300,-300,-1753.21,0
300,-300,-1540.02,0
300,-300,-1343.03,0
300,-300,-1172.35,0
300,-300,-1035.15,0
300,-300,-934.45,0
300,-300,-869.69,0
300,-300,-835.93,0
300,-300,-824.45,0
300,-300,-831.84,0
300,-300,-841.76,0
300,-300,-846.14,0
300,-300,-837.27,0
300,-300,-809.69,0
300,-300,-761.12,0
300,-300,-690.8,0
300,-300,-601.31,0
300,-300,-496.55,0
300,-300,-383.1,0
300,-300,-266.57,0
300,-300,-154.08,0
300,-300,-50.75,0
300,-300,38.39,0
300,-300,110.39,0
300,-300,163.28,0
300,-300,195.72,0
300,-300,206.65,0
300,-300,195.25,0
300,-300,160.54,0
300,-300,103.16,0
300,-300,19.58,0
300,-300,-89.66,0
300,-300,-226.2,0
300,-300,-388.8,0
300,-300,-576.37,0
300,-300,-785.07,0
300,-300,-1011.6,0
300,-300,-1249.46,0
300,-300,-1491.98,0
300,-300,-1730.93,0
300,-300,-1961.48,0
300,-300,-2177.04,0
300,-300,-2373.61,0
300,-300,-2548.18,0
300,-300,-2700.23,0
300,-300,-2829.62,0
300,-300,-2939.08,0
300,-300,-3028.41,0
300,-300,-3099.97,0
300,-300,-3153.79,0
300,-300,-3190.18,0
300,-300,-3207.98,0
300,-300,-3206.75,0
300,-300,-3185.29,0
300,-300,-3143.5,0
300,-300,-3082.97,0
300,-300,-3007.76,0
300,-300,-2922.09,0
300,-300,-2832.81,0
300,-300,-2747.76,0
300,-300,-2673.94,0
300,-300,-2618.28,0
300,-300,-2585.44,0
300,-300,-2577.93,0
300,-300,-2594.57,0
300,-300,-2630.75,0
300,-300,-2674.5,0
300,-300,-2718.97,0
300,-300,-2751.23,0
300,-300,-2760.65,0
300,-300,-2737.82,0
300,-300,-2676.66,0
300,-300,-2574.71,0
300,-300,-2434.26,0
300,-300,-2261.57,0
300,-300,-2066.32,0
300,-300,-1860.68,0
300,-300,-1658.57,0
300,-300,-1471.29,0
300,-300,-1309.96,0
300,-300,-1182.29,0
300,-300,-1090.32,0
300,-300,-1033.19,0
300,-300,-1005.27,0
300,-300,-998.88,0
300,-300,-1003.29,0
300,-300,-1008.24,0
300,-300,-1003.92,0
300,-300,-984.24,0
300,-300,-942.2,0
300,-300,-876.6,0
300,-300,-788.63,0
300,-300,-682.71,0
300,-300,-564.04,0
300,-300,-439.9,0
300,-300,-316.32,0
300,-300,-199.83,0
300,-300,-94.99,0
300,-300,-5.9,0
300,-300,65.51,0
300,-300,118.05,0
300,-300,150.7,0
300,-300,162.91,0
300,-300,153.88,0
300,-300,121.74,0
300,-300,64.06,0
300,-300,-19.85,0
300,-300,-131.84,0
300,-300,-273.06,0
300,-300,-441.82,0
300,-300,-635.91,0
300,-300,-850.98,0
300,-300,-1081.01,0
300,-300,-1318.94,0
300,-300,-1556.83,0
300,-300,-1788.74,0
300,-300,-2007.05,0
300,-300,-2207.08,0
300,-300,-2386.12,0
300,-300,-2542.79,0
300,-300,-2678.17,0
300,-300,-2792.7,0
300,-300,-2889.13,0
300,-300,-2967.77,0
300,-300,-3029.74,0
300,-300,-3074.7,0
300,-300,-3102.24,0
300,-300,-3109.23,0
300,-300,-3094.73,0
300,-300,-3058.26,0
300,-300,-3000.48,0
300,-300,-2923.19,0
300,-300,-2832.01,0
300,-300,-2733.16,0
300,-300,-2634.52,0
300,-300,-2544.94,0
300,-300,-2473.07,0
300,-300,-2422.54,0
300,-300,-2398.16,0
300,-300,-2398.45,0
300,-300,-2419.12,0
300,-300,-2452.01,0
300,-300,-2487.31,0
300,-300,-2513.49,0
300,-300,-2514.72,0
300,-300,-2487.44,0
300,-300,-2424.33,0
300,-300,-2322.82,0
300,-300,-2187.29,0
300,-300,-2024.48,0
300,-300,-1844.92,0
300,-300,-1661.09,0
300,-300,-1485.45,0
300,-300,-1328.62,0
300,-300,-1199.56,0
300,-300,-1101.19,0
300,-300,-1032.24,0
300,-300,-992.67,0
300,-300,-971.42,0
300,-300,-959.12,0
300,-300,-945.37,0
300,-300,-920.98,0
300,-300,-879.42,0
300,-300,-816.43,0
300,-300,-732,0
300,-300,-628.17,0
300,-300,-510.52,0
300,-300,-386.31,0
300,-300,-262.5,0
300,-300,-146.56,0
300,-300,-45.03,0
300,-300,38.18,0
300,-300,99.96,0
300,-300,139.83,0
300,-300,155.91,0
300,-300,150.13,0
300,-300,122.33,0
300,-300,72.38,0
300,-300,-0.25,0
300,-300,-96.96,0
300,-300,-219.01,0
300,-300,-367.19,0
300,-300,-541.62,0
300,-300,-740.22,0
300,-300,-960.54,0
300,-300,-1197.35,0
300,-300,-1444.03,0
300,-300,-1693.26,0
300,-300,-1937.72,0
300,-300,-2170.22,0
300,-300,-2385.16,0
300,-300,-2578.91,0
300,-300,-2749.07,0
300,-300,-2895.49,0
300,-300,-3019.41,0
300,-300,-3123.5,0
300,-300,-3207.83,0
300,-300,-3275.6,0
300,-300,-3326.96,0
300,-300,-3361.31,0
300,-300,-3376.7,0
300,-300,-3372.09,0
300,-300,-3345.21,0
300,-300,-3296.6,0
300,-300,-3227.17,0
300,-300,-3141.1,0
300,-300,-3042.57,0
300,-300,-2939.8,0
300,-300,-2841.53,0
300,-300,-2754.61,0
300,-300,-2685.6,0
300,-300,-2638.31,0
300,-300,-2613.5,0
300,-300,-2601.03,0
300,-300,-2599.87,0
300,-300,-2599.04,0
300,-300,-2588.45,0
300,-300,-2558.02,0
300,-300,-2501.08,0
300,-300,-2413.36,0
300,-300,-2294.62,0
300,-300,-2149.28,0
300,-300,-1985.65,0
300,-300,-1814.83,0
300,-300,-1646.73,0
300,-300,-1493.15,0
300,-300,-1361.61,0
300,-300,-1256.19,0
300,-300,-1178.03,0
300,-300,-1123.33,0
300,-300,-1085.15,0
300,-300,-1054.03,0
300,-300,-1020.5,0
300,-300,-976.11,0
300,-300,-912.71,0
300,-300,-832.09,0
300,-300,-729.43,0
300,-300,-608.93,0
300,-300,-477.75,0
300,-300,-343.33,0
300,-300,-213.68,0
300,-300,-95.28,0
300,-300,6.39,0
300,-300,88.27,0
300,-300,148.41,0
300,-300,188.16,0
300,-300,207.13,0
300,-300,206.45,0
300,-300,186.37,0
300,-300,146.32,0
300,-300,84.55,0
300,-300,-1.44,0
300,-300,-114.75,0
300,-300,-256.73,0
300,-300,-428.53,0
300,-300,-627.56,0
300,-300,-850.92,0
300,-300,-1092.38,0
300,-300,-1343.93,0
300,-300,-1597.02,0
300,-300,-1843.35,0
300,-300,-2074.85,0
300,-300,-2286.89,0
300,-300,-2474.97,0
300,-300,-2638.48,0
300,-300,-2776.82,0
300,-300,-2893.48,0
300,-300,-2990.5,0
300,-300,-3070.58,0
300,-300,-3134.48,0
300,-300,-3182.48,0
300,-300,-3212.94,0
300,-300,-3225.18,0
300,-300,-3215.26,0
300,-300,-3182.68,0
300,-300,-3126.48,0
300,-300,-3049.28,0
300,-300,-2955.59,0
300,-300,-2852.44,0
300,-300,-2748.03,0
300,-300,-2651.01,0
300,-300,-2569.4,0
300,-300,-2503.28,0
300,-300,-2459.1,0
300,-300,-2434.47,0
300,-300,-2425.02,0
300,-300,-2423.4,0
300,-300,-2421.59,0
300,-300,-2411.14,0
300,-300,-2384.56,0
300,-300,-2337.05,0
300,-300,-2267.64,0
300,-300,-2178.34,0
300,-300,-2074.16,0
300,-300,-1961.34,0
300,-300,-1847.5,0
300,-300,-1739.42,0
300,-300,-1641.71,0
300,-300,-1556.83,0
300,-300,-1483.25,0
300,-300,-1418.05,0
300,-300,-1355.5,0
300,-300,-1290.15,0
300,-300,-1213.58,0
300,-300,-1128.14,0
300,-300,-1025.7,0
300,-300,-907.95,0
300,-300,-778.49,0
300,-300,-643.64,0
300,-300,-509.9,0
300,-300,-384.72,0
300,-300,-274.24,0
300,-300,-182.53,0
300,-300,-113.04,0
300,-300,-65.01,0
300,-300,-39.42,0
300,-300,-34.54,0
300,-300,-48.97,0
300,-300,-81.82,0
300,-300,-133.37,0
300,-300,-204.36,0
300,-300,-298.01,0
300,-300,-415.12,0
300,-300,-557.81,0
300,-300,-725.72,0
300,-300,-917.49,0
300,-300,-1129.65,0
300,-300,-1356.18,0
300,-300,-1589.99,0
300,-300,-1822.68,0
300,-300,-2046.53,0
300,-300,-2255.84,0
300,-300,-2444.48,0
300,-300,-2609.41,0
300,-300,-2750.04,0
300,-300,-2866.88,0
300,-300,-2962.39,0
300,-300,-3038.32,0
300,-300,-3097.06,0
300,-300,-3139.45,0
300,-300,-3165.08,0
300,-300,-3174.93,0
