Tran,San,Gia_tri_PPG,Truc_0
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
nan,nan,262143.0,nan
